frame,det_in_frame,track_id,x1,y1,x2,y2,score,class_id,area_px,perim_px,feret_max_px,feret_min_px,ell_major_px,ell_minor_px,ell_ecc,cx_px,cy_px,equiv_diam_px,mm_per_px,area_mm2,perim_mm,feret_max_mm,feret_min_mm,ell_major_mm,ell_minor_mm,cx_mm,cy_mm,equiv_diam_mm
1,0,0,298,111,473,201,0.9980975985527039,0,12365,454.97770273685455,173.99996948242188,84.99998474121094,181.66510009765625,87.69793701171875,0.8757609079549885,388.3865998139986,155.88455784238405,125.47353095633473,0.02382421071622907,7.018287645947128,10.839484661188655,4.145411937566647,2.025057547350865,4.328027624511409,2.089334130745772,9.253004193328437,3.7138265534431567,2.98930784081301
1,1,1,333,557,482,672,0.9973270893096924,0,13115,438.81832242012024,147.0,114.0,150.86398315429688,113.0743408203125,0.6619909436569476,403.3623332062524,609.48203075359,129.22281775755263,0.02382421071622907,7.443982408135591,10.454500179479092,3.5021589752856737,2.715960021650114,3.594215324157602,2.6939069223018275,9.609789221295559,14.520428328428736,3.0786316396008018
1,2,2,358,209,520,298,0.9971573352813721,0,10081,423.4629839658737,166.96826171875,77.47579193115234,169.54989624023438,76.47418975830078,0.8925025299500832,440.10970589693994,254.4331035394865,113.29398858931208,0.02382421071622907,5.721905196829195,10.088671360526108,3.977887050109984,1.8457995923744934,4.039392454942119,1.821937211154645,10.4852663715463,6.061667871908855,2.6991398570338228
1,3,3,620,324,782,438,0.9966913461685181,0,12700,461.50461411476135,157.0,111.0,163.3998260498047,107.45763397216797,0.7533357037047255,694.3916404199474,387.34583989501306,127.16187407449046,0.02382421071622907,7.208431306391308,10.99498317318206,3.7404010824479643,2.644487389501427,3.892871886805723,2.560093314820345,16.543332760952794,9.228208909713521,3.0295312830212473
1,4,4,470,347,638,458,0.996440589427948,0,14002,459.9482651948929,158.0,108.0,163.47882080078125,110.08484649658203,0.7392883053040774,554.2585014580729,399.4660715348449,133.52115976646454,0.02382421071622907,7.94743741355048,10.957904388567139,3.764225293164193,2.5730147573527398,3.8947538743984644,2.622684579598302,13.204771329998488,9.51696386223038,3.1810362453515384
1,5,5,487,0,744,45,0.9949329495429993,0,7681,540.7523070573807,248.0,42.0,263.2768249511719,42.68577194213867,0.9867689702081718,603.2642279068757,17.86105144394541,98.89263341175007,0.02382421071622907,4.359681957826113,12.882996908622042,5.9084042576248095,1.000616850081621,6.272362554336474,1.0169548253344103,14.372294083216644,0.42552545321396296,2.356038936684329
1,6,6,490,826,558,901,0.9816238284111023,2,3970,236.6518018245697,73.0,67.0,76.45124816894531,66.36167907714844,0.496518562752545,522.4962636439966,863.2872795969773,71.09684235321986,0.02382421071622907,2.253344274517598,5.638042393043832,1.7391673822847222,1.5962221179873477,1.821390645895675,1.5810146258167543,12.448061083496954,20.567138057758548,1.6938261534816295
1,7,7,609,613,745,751,0.9815453886985779,0,14086,452.1320307254791,136.0,134.0,136.57611083984375,134.74246215820312,0.16331387585909163,674.3367291400444,673.9062544370297,133.92106715203363,0.02382421071622907,7.995115226915588,10.771688771560372,3.240092657407154,3.1924442359746954,3.2538180434514947,3.210132810880553,16.065540328725106,16.055284608692478,3.1905637231723127
1,8,8,624,805,706,887,0.9742348194122314,2,5246,272.20815074443817,81.0,80.0,82.45840454101562,81.06886291503906,0.182808313881301,664.1668096191112,846.0547349026334,81.7276859557437,0.02382421071622907,2.9775929632542364,6.485144342010543,1.9297610680145547,1.9059368572983257,1.9645064051092163,1.9314016726129792,15.823250023091301,20.156586281783664,1.9470976115594332
1,9,9,468,545,603,629,0.9622398614883423,0,6815,374.97770273685455,132.59848022460938,70.82572174072266,139.48904418945312,69.93941497802734,0.8652172308301875,537.1973931968796,577.2611693932947,93.15110035512267,0.02382421071622907,3.8681464057525012,8.93354780389033,3.1590541335228273,1.687366918879983,3.3232163813749196,1.6662513598063111,12.79830389173142,13.752791737922657,2.219251443309043
