17,2,14,480,850,553,913
17,3,14,351,817,400,869
17,4,8,378,798,554,889
17,5,16,279,584,592,842
17,6,9,581,747,701,829
17,7,9,588,803,713,887
17,8,7,481,792,571,868
17,9,13,389,817,507,886
17,10,3,566,714,703,808
17,11,8,575,751,712,893
17,12,2,362,846,401,889
17,13,2,494,780,575,841
18,0,17,544,453,759,648
18,1,17,210,-2,715,237
18,2,15,478,848,553,913
18,3,14,350,816,398,867
18,4,8,379,795,560,889
18,5,17,278,583,593,842
18,6,9,580,745,700,826
18,7,9,586,800,714,886
18,8,8,478,789,570,873
18,9,14,385,821,495,889
18,10,3,564,707,703,803
18,11,9,577,749,713,895
18,12,3,361,848,399,889
18,13,3,486,780,563,832
19,0,18,543,448,759,646
19,1,18,209,-1,716,234
19,2,16,476,845,553,912
19,3,14,349,815,397,865
19,4,8,380,792,566,888
19,5,18,278,582,594,842
19,6,9,579,742,700,824
19,7,9,584,797,716,885
19,8,9,464,770,571,877
19,9,15,385,819,492,888
19,10,3,562,701,702,797
19,11,10,578,746,714,895
19,12,4,363,843,402,888
19,13,3,473,776,554,832
20,0,19,542,448,759,645
20,1,19,215,-2,719,229
20,2,17,474,844,554,912
20,3,14,348,814,395,864
20,4,8,381,789,572,887
20,5,19,279,579,594,839
20,6,9,579,739,699,821
20,7,9,582,794,717,884
20,8,10,466,761,576,878
20,9,16,382,815,490,886
20,11,11,575,742,712,893
20,12,4,362,840,403,888
20,13,4,480,761,575,820
21,0,20,544,447,762,646
21,1,20,212,-1,711,225
21,2,18,473,841,554,912
21,3,14,346,812,393,862
21,4,8,383,786,577,887
21,5,20,281,582,595,850
21,7,10,580,743,710,881
21,8,10,463,759,575,878
21,9,16,380,812,491,885
21,11,12,576,739,711,892
21,12,4,361,837,405,887
21,13,4,473,754,574,817
22,0,21,547,445,764,645
22,1,21,218,-1,716,222
22,2,19,474,839,554,911
22,3,14,345,811,392,860
22,4,9,372,743,587,889
22,5,21,283,581,595,852
22,7,11,576,738,710,883
22,8,10,460,757,574,879
22,9,16,378,810,491,884
22,11,13,575,735,712,892
22,12,4,360,834,406,887
22,13,4,467,748,572,813
23,0,22,548,441,762,643
23,1,22,217,-1,715,218
23,2,20,474,836,553,909
23,3,14,344,810,390,858
23,4,9,373,738,592,887
23,5,22,283,574,593,846
23,7,11,574,733,711,881
23,8,10,457,755,573,879
23,9,16,375,807,491,883
23,11,14,576,734,711,891
23,12,4,359,831,407,887
23,13,4,460,741,570,810
24,0,23,549,439,763,642
24,1,23,215,-2,714,213
24,2,21,473,833,553,907
24,3,14,343,809,388,856
24,4,9,373,733,598,886
24,5,23,281,582,590,867
24,7,11,572,728,711,879
24,8,10,454,753,573,879
24,9,16,373,804,491,882
24,11,15,577,732,712,892
24,12,4,358,828,409,886
24,13,4,454,735,568,806
25,0,24,549,436,763,641
25,1,24,215,-2,712,208
25,2,22,471,829,553,906
25,3,14,342,807,387,854
25,4,9,374,728,604,884
25,5,24,285,575,595,867
25,7,12,577,732,712,893
25,8,11,457,752,584,876
25,9,17,368,830,470,891
25,11,16,577,730,712,893
25,12,4,357,825,410,885
25,13,4,448,728,567,802
25,14,0,475,0,572,68
26,0,25,550,434,762,640
26,1,25,213,-2,711,204
26,2,23,470,825,553,906
26,4,10,298,592,598,863
26,5,25,285,570,595,870
26,7,12,575,728,713,892
26,8,12,452,750,584,874
26,9,18,365,834,465,893
26,11,17,578,728,713,894
26,12,4,357,822,411,885
26,13,4,442,722,565,798
26,14,0,475,0,572,68
27,0,26,551,431,763,639
27,1,26,216,-2,713,199
27,2,24,469,825,552,905
27,4,11,288,572,601,865
27,5,26,282,566,593,871
27,7,12,574,723,714,891
27,8,13,445,737,585,869
27,9,19,365,835,462,893
27,11,18,578,722,713,891
27,12,4,356,820,412,884
27,13,4,436,716,562,794
27,14,0,475,0,572,68
28,0,27,552,428,763,637
28,1,27,224,-2,719,195
28,2,25,472,822,553,904
28,4,12,285,564,603,870
28,5,27,281,561,596,874
28,7,12,572,719,715,890
28,8,13,442,735,584,868
28,9,20,366,834,459,890
28,11,19,577,717,713,890
28,12,4,355,817,413,883
28,13,4,430,709,560,791
28,14,0,475,0,572,68
28,15,0,638,868,680,889
29,0,28,555,426,765,635
29,1,28,228,-1,723,191
29,2,26,472,819,552,902
29,4,13,281,557,603,870
29,5,27,281,560,596,873
29,7,12,570,716,716,889
29,8,13,439,732,584,868
29,9,21,368,831,458,887
29,11,20,573,710,711,888
29,12,4,354,814,414,883
29,13,4,424,703,558,787
29,14,0,475,0,572,68
29,15,1,635,865,682,889
29,16,0,218,4,496,172
30,0,29,556,423,766,634
30,1,29,230,0,722,189
30,2,27,472,817,552,901
30,4,14,281,552,605,873
30,5,27,280,558,597,873
30,7,12,568,712,716,888
30,8,13,437,729,584,867
30,9,22,370,830,459,886
30,11,21,571,704,710,883
30,13,4,418,697,556,783
30,14,0,475,0,572,68
30,15,2,630,855,686,887
30,16,1,217,3,493,168
31,0,30,553,418,766,632
31,1,30,229,1,720,188
31,2,28,471,815,553,901
31,4,15,278,536,602,849
31,5,27,280,557,597,872
31,7,13,573,704,714,877
31,8,13,434,726,583,866
31,9,23,370,827,453,883
31,11,22,571,704,710,883
31,14,0,475,0,572,68
31,15,3,630,856,688,889
31,16,1,218,2,489,164
32,0,31,555,415,769,629
32,1,31,231,1,721,185
32,2,29,469,813,552,901
32,4,16,277,532,600,846
32,5,27,279,555,598,872
32,7,13,572,700,715,876
32,8,13,431,723,583,865
32,9,24,371,825,447,882
32,11,23,571,708,711,884
32,14,0,475,0,572,68
32,15,4,629,855,689,891
32,16,1,218,1,485,160
33,0,32,556,412,770,626
33,1,32,231,0,722,181
33,2,30,466,811,553,900
33,4,17,280,528,601,844
33,5,27,278,554,598,871
33,7,13,570,696,715,874
33,8,14,404,749,570,854
33,9,25,376,825,456,885
33,11,24,571,709,713,881
33,14,0,475,0,572,68
33,15,5,628,853,690,891
33,16,1,218,-1,481,156
34,0,33,557,409,770,623
34,1,33,229,-1,722,176
34,2,31,464,809,553,900
34,4,18,279,521,597,834
34,5,27,278,552,599,871
34,7,14,568,711,716,866
34,8,14,400,747,568,854
34,9,26,377,822,458,885
34,11,24,570,707,714,880
34,14,0,475,0,572,68
34,15,6,626,849,694,892
34,16,1,219,-2,477,152
35,0,34,555,405,769,620
35,1,34,225,-2,719,171
35,2,32,461,805,553,898
35,4,19,281,521,597,834
35,5,27,277,551,599,871
35,7,15,568,713,716,865
35,8,14,396,745,566,853
35,9,27,376,822,452,884
35,11,24,569,705,714,880
35,14,0,475,0,572,68
35,15,7,624,846,695,893
35,16,1,219,-3,473,148
35,17,0,377,872,399,893
36,0,35,554,400,768,618
36,1,35,225,-2,720,169
36,2,33,460,804,555,900
36,4,20,281,521,597,834
36,5,27,277,549,600,870
36,7,16,567,714,717,862
36,8,14,392,744,564,853
36,9,28,377,821,455,883
36,11,24,568,703,715,879
36,15,8,624,843,696,894
36,16,1,220,-4,469,145
36,17,0,377,872,399,893
37,0,36,554,398,768,615
37,1,36,227,-1,722,167
37,2,34,459,801,557,901
37,4,21,283,516,596,829
37,5,27,276,548,600,870
37,7,17,563,715,716,859
37,8,14,388,742,563,853
37,9,29,376,820,458,885
37,11,24,568,700,715,879
37,15,9,623,842,696,894
37,16,1,220,-5,464,141
37,17,0,377,872,399,893
38,0,37,554,399,769,615
38,1,37,228,-2,723,163
38,2,35,458,798,558,902
38,4,22,286,511,598,823
38,5,27,276,547,601,869
38,7,17,562,712,717,858
38,8,14,384,740,561,852
38,9,30,374,823,459,889
38,11,25,572,722,716,875
38,15,9,622,840,698,894
38,16,2,217,1,463,121
38,17,0,377,872,399,893
39,0,38,557,398,771,613
39,1,38,229,-2,724,159
39,2,36,450,793,557,896
39,4,22,283,503,600,819
39,5,28,292,521,613,892
39,7,17,560,709,717,857
39,8,14,380,738,559,852
39,9,31,370,833,458,894
39,11,26,563,723,713,878
39,15,9,620,838,700,894
39,16,2,219,0,457,116
39,17,0,377,872,399,893
39,18,0,488,863,549,910
39,19,0,367,847,410,889
40,0,39,557,395,771,610
40,1,39,230,-2,724,156
40,2,37,447,792,558,894
40,4,22,281,494,602,815
40,5,29,290,515,613,880
40,7,18,565,725,718,883
40,8,14,376,737,557,851
40,9,31,369,833,457,895
40,11,27,562,722,714,878
40,15,9,619,836,701,894
40,16,2,221,-1,450,110
40,17,0,377,872,399,893
40,18,1,484,858,550,909
40,19,1,361,843,404,889
41,0,40,558,393,772,608
41,1,40,227,-2,724,153
41,2,38,446,790,560,894
41,4,23,289,506,600,815
41,5,29,290,512,615,879
41,7,18,564,724,719,883
41,8,14,373,735,555,851
41,9,32,363,833,457,894
41,11,28,565,720,715,878
41,15,9,618,834,703,894
41,16,2,224,-2,444,105
41,17,0,377,872,399,893
41,18,2,486,859,553,910
41,19,1,353,840,400,889
42,0,41,558,391,772,606
42,1,41,225,0,728,156
42,2,39,445,785,561,888
42,4,24,284,501,596,811
42,5,29,290,510,616,878
42,7,19,568,721,716,885
42,8,15,440,777,567,861
42,9,32,362,833,456,894
42,11,29,567,720,715,881
42,15,9,617,832,704,894
42,16,2,226,-3,437,100
42,17,0,377,872,399,893
42,18,3,458,835,559,912
42,19,1,346,838,395,889
42,20,0,394,824,420,852
43,0,42,559,389,771,602
43,1,42,224,-1,726,152
43,2,39,444,782,561,887
43,4,25,283,500,596,811
43,5,29,290,507,617,877
43,7,20,561,719,712,883
43,8,16,440,774,565,856
43,9,32,360,833,456,895
43,11,30,561,716,710,873
43,15,9,616,830,706,894
43,16,2,229,-4,431,94
43,17,0,377,872,399,893
43,18,4,445,813,566,907
43,19,1,340,835,390,888
43,20,0,394,824,420,852
44,0,43,560,389,772,601
44,1,43,220,0,723,151
44,2,39,443,780,561,885
44,4,26,282,496,594,809
44,5,29,290,505,619,876
44,7,21,557,717,710,881
44,8,16,439,774,565,857
44,9,33,356,824,453,889
44,11,30,560,715,709,873
44,15,9,615,828,707,894
44,16,2,232,-4,424,89
44,17,0,377,872,399,893
44,18,5,435,789,572,903
44,19,1,333,833,385,888
44,20,0,394,824,420,852
44,21,0,652,871,674,892
45,0,44,558,386,770,597
45,1,44,226,-1,726,147
45,2,39,442,777,561,884
45,4,27,293,486,618,799
45,5,29,290,502,620,875
45,7,21,555,716,710,882
45,8,16,439,774,566,857
45,9,34,354,820,453,888
45,11,31,560,717,704,874
45,15,9,613,826,708,894
45,16,3,213,1,445,88
45,17,0,377,872,399,893
45,18,6,431,779,571,902
45,19,1,326,830,380,887
45,20,0,394,824,420,852
45,21,1,651,868,675,892
46,0,45,557,383,770,593
46,1,45,228,0,727,144
46,2,39,441,775,561,883
46,4,28,297,481,631,797
46,5,29,290,500,621,874
46,7,22,553,716,707,876
46,8,16,438,774,566,858
46,9,35,354,816,454,888
46,11,31,558,716,704,874
46,15,9,612,825,710,894
46,16,3,216,0,439,83
46,18,7,426,771,571,905
46,19,1,319,827,375,887
46,20,0,394,824,420,852
46,21,2,650,865,676,891
47,0,46,556,383,770,592
47,1,46,226,-1,729,139
47,2,39,440,772,562,881
47,4,29,282,484,609,798
47,5,30,298,428,731,844
47,7,23,552,714,707,873
47,8,16,438,774,566,859
47,9,36,356,813,457,888
47,11,31,557,716,704,874
47,15,9,611,823,711,894
47,16,4,212,0,457,78
47,18,8,425,764,573,908
47,19,1,312,825,371,886
47,20,0,394,824,420,852
47,21,3,648,861,678,890
48,0,47,553,379,767,588
48,1,47,220,-1,726,136
48,2,39,439,770,562,880
48,4,30,278,482,600,792
48,5,31,298,409,740,821
48,7,24,550,712,706,871
48,8,16,437,774,566,859
48,9,37,361,811,463,891
48,11,32,551,712,700,859
48,16,5,215,0,458,75
48,18,9,422,763,574,910
48,19,1,305,822,366,886
48,20,0,394,824,420,852
48,21,4,647,857,679,889
49,0,48,551,376,767,586
49,1,48,222,-1,729,132
49,2,39,437,767,562,878
49,4,31,283,480,603,787
49,5,31,301,401,746,816
49,7,25,548,711,707,867
49,8,16,437,774,567,860
49,9,38,362,807,463,891
49,11,33,549,711,701,855
49,16,5,220,-1,453,71
49,18,10,422,759,575,909
49,19,1,299,820,361,885
49,20,0,394,824,420,852
49,21,5,646,854,680,889
50,0,49,547,376,765,585
50,1,49,222,-2,731,127
50,2,39,436,765,562,877
50,4,32,280,478,598,783
50,5,32,289,395,748,793
50,7,25,546,710,707,867
50,8,16,436,774,567,860
50,9,39,363,805,462,892
50,11,34,545,707,700,845
50,16,5,224,-2,447,67
50,18,11,423,755,578,910
50,19,1,292,818,355,884
50,20,0,394,824,420,852
50,21,6,644,852,682,890
51,0,50,544,374,765,583
51,1,50,221,-2,729,124
51,2,39,435,763,562,875
51,4,33,282,472,599,778
51,5,33,292,391,757,795
51,7,25,544,708,707,867
51,8,16,435,774,567,861
51,9,40,366,801,461,891
51,11,35,539,706,700,846
51,16,5,229,-3,441,63
51,18,12,423,755,581,912
51,20,0,394,824,420,852
51,21,7,643,849,683,890
51,22,0,639,3,725,115
52,0,51,545,370,768,579
52,1,51,227,-2,730,121
52,2,39,434,760,562,874
52,4,34,289,470,613,775
52,5,34,295,388,762,798
52,7,25,542,706,707,866
52,8,16,435,774,567,861
52,9,41,370,800,461,891
52,11,36,534,704,700,845
52,16,5,234,-3,435,59
52,18,13,427,755,583,912
52,20,0,394,824,420,852
52,21,8,641,847,685,890
52,22,0,639,3,725,115
53,0,51,545,368,768,577
53,1,52,230,-3,731,115
53,4,34,288,464,615,772
53,5,35,293,386,766,802
53,7,25,541,704,706,866
53,8,16,434,774,568,862
53,9,42,373,795,460,889
53,11,37,526,699,701,842
53,16,6,233,0,603,67
53,18,14,426,753,583,911
53,21,9,640,844,686,890
53,22,1,608,-3,736,115
53,23,0,358,732,411,766
54,0,51,544,365,767,574
54,1,53,231,-2,737,112
54,4,34,287,459,617,770
54,5,36,291,386,771,813
54,7,25,539,703,706,866
54,9,43,377,793,460,889
54,11,38,528,697,702,839
54,16,7,229,-1,610,65
54,18,15,426,753,584,912
54,21,10,638,842,687,891
54,22,2,607,-2,742,112
54,23,0,358,732,411,766
55,0,51,544,363,767,572
55,1,54,232,-2,734,108
55,4,34,286,453,619,767
55,5,37,286,382,772,816
55,7,25,537,701,706,865
55,9,44,381,789,460,889
55,11,39,526,689,701,833
55,16,8,208,-1,576,63
55,18,16,421,747,583,908
55,21,11,636,838,687,891
55,22,2,603,-7,745,113
55,23,0,358,732,411,766
56,0,51,543,360,767,570
56,1,55,231,-2,732,105
56,4,34,285,447,621,765
56,5,38,284,376,773,814
56,7,25,536,699,705,865
56,9,45,382,785,457,886
56,11,40,540,691,708,834
56,16,9,201,-1,561,62
56,18,17,421,742,584,905
56,21,12,634,835,688,890
56,22,3,660,5,752,98
56,23,0,358,732,411,766
57,0,51,543,358,767,568
57,1,56,224,0,732,106
57,4,34,284,442,624,762
57,5,39,283,371,774,806
57,7,25,534,698,705,865
57,9,45,382,783,457,885
57,11,41,520,680,697,828
57,16,10,202,0,559,61
57,18,18,407,740,581,906
57,21,13,632,832,689,890
57,22,3,672,6,759,93
57,23,0,358,732,411,766
57,24,0,385,863,403,888
58,0,51,543,355,767,565
58,1,57,227,-1,734,102
58,4,34,283,436,626,759
58,5,40,287,373,778,812
58,7,25,532,696,705,864
58,9,45,382,781,458,884
58,11,41,518,677,695,826
58,16,10,207,-1,557,59
58,18,19,399,737,580,902
58,21,14,630,829,689,890
58,22,3,685,7,766,89
58,23,0,358,732,411,766
58,24,0,385,863,403,888
58,25,0,377,877,399,895
59,0,51,542,352,767,563
59,1,58,227,-2,734,96
59,4,34,282,431,628,757
59,5,41,287,373,779,825
59,7,25,531,694,705,864
59,9,45,383,779,459,883
59,11,41,515,674,694,824
59,16,10,211,-2,554,57
59,18,20,405,738,585,907
59,21,15,628,827,689,891
59,22,3,697,8,773,85
59,23,0,358,732,411,766
59,24,0,385,863,403,888
59,25,1,378,872,403,893
59,26,0,433,873,451,894
60,0,51,542,350,767,561
60,1,59,226,-1,735,92
60,4,34,281,425,630,754
60,5,42,284,367,778,828
60,9,45,383,778,459,882
60,11,41,513,671,693,821
60,16,10,216,-3,552,55
60,18,21,407,735,587,907
60,21,16,627,825,690,891
60,22,3,710,9,780,80
60,23,0,358,732,411,766
60,24,0,385,863,403,888
60,25,2,379,863,414,890
60,26,1,422,854,453,892
61,0,51,541,347,767,559
61,1,60,224,-1,733,88
61,4,34,280,420,632,751
61,5,43,284,363,780,828
61,9,45,383,776,460,881
61,11,41,511,668,691,819
61,16,10,221,-4,550,53
61,18,22,411,736,588,910
61,21,17,626,823,690,891
61,22,3,723,11,786,75
61,23,0,358,732,411,766
61,24,0,385,863,403,888
61,25,3,375,855,418,889
61,26,2,424,859,454,894
62,0,51,541,345,766,557
62,1,61,222,0,732,85
62,4,34,279,414,634,749
62,5,44,283,358,783,821
62,9,45,383,774,461,880
62,11,41,509,665,690,817
62,16,10,225,-5,548,50
62,18,23,414,735,588,910
62,21,18,626,821,690,892
62,22,3,736,13,792,70
62,23,0,358,732,411,766
62,24,0,385,863,403,888
62,25,4,369,850,418,890
62,26,3,423,855,456,894
62,27,0,506,2,745,80
63,1,62,218,0,729,81
63,5,45,283,353,785,816
63,9,45,383,773,461,879
63,11,41,507,662,689,814
63,16,10,230,-5,545,48
63,18,24,417,731,588,903
63,21,19,626,818,691,891
63,22,3,750,16,797,64
63,23,0,358,732,411,766
63,24,0,385,863,403,888
63,25,5,363,844,418,891
63,26,4,421,849,458,893
63,27,1,482,0,745,79
64,1,63,223,1,739,78
64,5,46,290,351,788,816
64,9,45,383,771,462,878
64,11,41,505,659,688,812
64,16,11,184,0,412,38
64,18,25,416,731,586,902
64,21,20,626,816,691,890
64,22,4,683,3,743,65
64,24,0,385,863,403,888
64,25,6,358,838,417,891
64,26,5,419,843,460,893
64,27,1,464,-3,739,79
65,1,64,233,0,738,74
65,5,47,285,346,788,811
65,9,45,384,769,463,877
65,11,41,503,656,686,810
65,16,12,187,-1,398,32
65,18,26,419,730,587,900
65,21,21,626,812,691,888
65,22,5,684,3,742,60
65,24,0,385,863,403,888
65,25,7,355,832,418,892
65,26,6,416,837,463,895
65,27,1,446,-6,733,79
65,28,0,194,0,231,11
66,1,65,284,-1,750,69
66,5,48,279,340,785,803
66,9,45,384,768,463,876
66,11,41,500,653,685,808
66,16,13,192,-1,386,29
66,18,27,417,728,587,900
66,21,22,627,810,692,888
66,22,6,688,3,743,56
66,24,0,385,863,403,888
66,25,8,352,827,418,893
66,26,7,415,835,460,894
66,27,1,429,-10,727,79
66,28,0,194,0,231,11
66,29,0,503,881,538,912
67,1,66,326,-1,761,64
67,5,49,277,338,785,795
67,11,41,498,650,684,805
67,16,14,198,0,378,25
67,18,28,419,729,588,901
67,21,23,627,808,693,888
67,22,7,688,3,742,51
67,24,0,385,863,403,888
67,25,9,350,823,418,894
67,26,8,415,834,466,896
67,27,1,411,-13,720,79
67,28,0,194,0,231,11
67,29,1,501,874,542,913
68,1,67,338,-1,759,60
68,5,50,279,334,790,788
68,16,14,204,-1,363,22
68,18,29,418,724,587,897
68,21,24,627,806,694,888
68,22,8,686,2,740,46
68,25,10,349,820,418,895
68,26,9,415,833,468,897
68,27,1,394,-16,714,79
68,28,0,194,0,231,11
68,29,2,496,868,543,914
69,1,68,380,-1,769,57
69,5,51,275,323,792,767
69,16,14,212,0,345,19
69,18,30,418,722,588,892
69,21,25,627,806,693,888
69,22,8,691,3,739,41
69,25,11,347,816,417,895
69,26,10,412,829,468,897
69,27,1,377,-20,707,79
69,28,0,194,0,231,11
69,29,3,495,866,544,913
70,1,69,407,-1,769,54
70,5,52,275,312,794,751
70,16,14,223,0,325,15
70,18,31,417,718,586,886
70,21,26,627,806,694,888
70,22,8,697,4,737,35
70,25,12,345,813,415,895
70,26,11,412,832,469,897
70,27,1,360,-23,700,79
70,28,0,194,0,231,11
70,29,4,493,864,546,914
71,1,70,426,0,765,49
71,5,53,274,303,796,736
71,16,14,242,2,297,10
71,18,32,418,715,588,885
71,21,27,627,807,694,888
71,22,8,704,6,733,29
71,25,13,344,810,415,894
71,26,12,410,826,471,896
71,27,1,343,-26,693,79
71,28,0,194,0,231,11
71,29,5,488,862,546,913
71,30,0,417,715,587,892
72,1,71,439,0,759,45
72,5,54,275,301,797,728
72,16,14,237,0,292,8
72,18,33,418,713,588,885
72,21,28,626,807,695,888
72,22,8,714,10,726,20
72,25,14,345,807,415,894
72,26,13,407,821,474,895
72,27,1,327,-29,685,79
72,28,0,194,0,231,11
72,29,6,488,860,548,912
72,30,0,417,715,587,892
72,31,0,359,809,468,896
72,32,0,272,0,318,12
73,1,72,452,0,754,43
73,5,55,278,301,800,721
73,16,14,233,-2,287,6
73,18,34,420,706,590,882
73,21,29,625,808,695,887
73,22,8,716,8,728,18
73,25,14,343,804,416,893
73,26,13,406,818,475,894
73,27,1,310,-32,678,78
73,28,0,194,0,231,11
73,29,7,487,858,548,912
73,30,0,417,715,587,892
73,31,1,349,803,473,894
73,32,1,270,1,307,9
74,1,73,461,0,748,38
74,5,56,277,298,802,713
74,16,14,228,-3,283,5
74,18,35,421,703,589,883
74,21,30,624,808,696,886
74,22,8,718,6,730,15
74,25,14,341,800,416,892
74,26,13,405,815,476,894
74,28,0,194,0,231,11
74,29,8,486,858,548,911
74,30,0,417,715,587,892
74,31,2,343,800,469,892
74,32,1,274,2,291,6
74,33,0,555,2,707,32
75,1,74,471,0,737,33
75,5,57,273,298,802,707
75,16,14,223,-5,278,3
75,18,36,419,699,586,889
75,21,31,624,808,697,882
75,22,8,720,4,732,13
75,25,14,339,797,416,891
75,26,13,404,812,477,894
75,28,0,194,0,231,11
75,29,9,488,854,551,910
75,30,0,417,715,587,892
75,31,3,343,796,481,893
75,32,1,267,1,284,5
75,33,1,559,0,695,27
75,34,0,648,866,682,894
76,1,75,470,0,706,28
76,5,58,272,296,803,701
76,16,14,218,-7,273,1
76,18,37,422,693,586,887
76,21,32,624,808,700,877
76,22,8,722,1,734,11
76,25,14,337,793,416,890
76,26,13,403,810,479,893
76,29,9,487,852,552,910
76,30,0,417,715,587,892
76,31,4,342,795,492,899
76,32,1,261,0,278,4
76,33,2,561,1,681,24
76,34,1,644,862,684,894
76,35,0,625,812,702,871
77,1,75,491,0,693,24
77,5,59,268,293,802,696
77,16,14,214,-8,269,-1
77,18,38,422,687,585,889
77,21,33,623,809,701,880
77,22,8,723,-1,736,9
77,25,14,335,790,416,889
77,26,13,402,807,480,893
77,29,9,486,850,553,909
77,30,0,417,715,587,892
77,31,5,339,790,495,897
77,32,1,254,-1,272,3
77,33,3,575,2,679,19
77,34,1,641,858,685,893
77,35,0,625,812,702,871
78,1,75,515,0,676,19
78,5,60,267,289,803,688
78,18,39,421,680,584,886
