frame,det_in_frame,track_id,x1,y1,x2,y2,score,class_id,area_px,perim_px,feret_max_px,feret_min_px,ell_major_px,ell_minor_px,ell_ecc,cx_px,cy_px,equiv_diam_px,mm_per_px,area_mm2,perim_mm,feret_max_mm,feret_min_mm,ell_major_mm,ell_minor_mm,cx_mm,cy_mm,equiv_diam_mm
2,3,5,282,627,602,896,0.846855103969574,0,56251,924.6072072982788,317.0,232.0,320.0683898925781,227.20187377929688,0.7043486994897361,436.29560659662343,732.7631775435103,267.62099624449803,0.023823089770318745,31.924670388618644,22.02700050175061,7.551919457191042,5.526956826713949,7.62501798505227,5.412650635028818,10.393909402347031,17.45668295900306,6.375559017954813
2,4,6,600,779,700,880,0.7808265089988708,2,8028,344.45079135894775,99.0,99.0,106.93274688720703,96.82562255859375,0.4243857660487669,648.1226125228367,829.2634736754691,101.10176588533895,0.023823089770318745,4.556207958611055,8.205882124001544,2.3584858872615557,2.3584858872615557,2.5474684284807054,2.3066854982803786,15.44028318030505,19.755618176617055,2.408556444624179
2,5,7,627,848,688,894,0.6380478739738464,2,2180,177.88224983215332,59.0,44.0,60.23306655883789,46.295406341552734,0.6397242484181141,657.1030581039755,870.031880733945,52.68455378498194,0.023823089770318745,1.2372363415261711,4.237704806297655,1.405562296448806,1.0482159498940247,1.434937751772779,1.1028996212281945,15.654225141561984,20.72684759776402,1.255108854328811
2,6,8,533,786,581,864,0.5713878273963928,2,2361,201.09545290470123,79.15680694580078,41.59086608886719,75.91112518310547,40.29718017578125,0.8474677828276115,557.5120333121603,825.06196626438,54.82808190261373,0.023823089770318745,1.3399610102492154,4.790715026951603,1.8857597178016023,0.9908229364603887,1.8084375498030256,0.9600033408183456,13.281659217628528,19.65552528839202,1.3061743171003555
3,0,0,530,496,729,692,0.9969072937965393,0,28812,654.0142805576324,192.0,192.0,221.66419982910156,167.13607788085938,0.6568678343636629,631.4908197973067,586.3726861492896,191.5321846659446,0.023823089770318745,16.351951133968825,15.580640916794907,4.574033235901199,4.574033235901199,5.28072613139456,3.981697787214698,15.044062489163416,13.969209140997465,4.562888429202066
3,1,1,226,2,701,283,0.9963655471801758,0,108740,1337.0508583784103,473.7084655761719,268.58203125,507.4577941894531,282.90185546875,0.8301847000191354,476.483849163835,128.16675326426983,372.0914781266854,0.023823089770318745,61.714256778695336,31.852682626630603,11.28519930038109,6.398453841163304,12.089212585623276,6.739596299021771,11.351317512737056,3.0533280685849933,8.864368686182619
3,2,7,623,853,690,894,0.9552534818649292,2,2041,180.46803629398346,66.0,38.0,68.60798645019531,38.41103744506836,0.8285855438246047,656.7243856641359,873.156420932321,50.97726856947582,0.023823089770318745,1.1583483362637226,4.299306229304709,1.5723239248410372,0.9052774112721123,1.634454220163815,0.9150695932249383,15.645203994034137,20.801283799400906,1.2144360453762706
3,3,3,362,838,429,890,0.9315364956855774,2,2421,194.5096664428711,63.162166595458984,49.297298431396484,66.5521469116211,48.14997100830078,0.690332368826595,392.6482169902244,865.8424204874019,55.5203830840875,0.023823089770318745,1.3740133866214954,4.633821244863274,1.5047179648914473,1.1744139659653519,1.5854777702829908,1.1470810817689945,9.35409372151371,20.627041710221445,1.3226670702947028
3,4,5,291,625,603,898,0.7965412139892578,0,57236,956.3645666837692,319.70623779296875,235.5896759033203,315.8573303222656,236.479248046875,0.6629201859428719,439.471951173348,733.6270328665565,269.95395641194403,0.023823089770318745,32.483696900730244,22.78355892525942,7.616390403072766,5.612473998005099,7.524697534880555,5.6336663550381765,10.469579744339805,17.477262661912558,6.431137337454456
3,5,6,598,777,703,868,0.701647162437439,2,6981,330.5512965917587,104.0,85.0,109.86307525634766,85.88111114501953,0.6236415741005501,645.9181646733032,821.4142853732483,94.27876357799869,0.023823089770318745,3.961993990914771,7.874753212400725,2.4776013361131497,2.024962630477093,2.6172779042752543,2.045953420382522,15.387766421291628,19.568626259069113,2.24601144815332
3,6,2,492,855,549,911,0.5750637054443359,2,2347,189.1959581375122,54.0,53.0,56.67356491088867,53.78456497192383,0.31520425948844366,519.4653458315579,884.3890072432893,54.66528342095582,0.023823089770318745,1.3320154557623503,4.507232294891421,1.2864468475972122,1.2626237578268935,1.3501394244760874,1.2813145195836824,12.375269566314875,21.068878711439954,1.3022959542573473
3,7,8,536,786,581,857,0.5214390158653259,2,1923,189.78174459934235,74.8461685180664,36.615386962890625,72.29817199707031,35.03868865966797,0.874712921533824,558.4052508448142,822.9257430032059,49.48171020211122,0.023823089770318745,1.091378662731572,4.521187538357838,1.7830669915703008,0.872291650591902,1.722365841716151,0.8347298253735194,13.302938419093365,19.604633849871625,1.1788072241337926
4,0,0,530,494,732,689,0.9976587295532227,0,29149,662.156415939331,203.640869140625,185.42945861816406,225.4662322998047,166.13746643066406,0.6760433454721458,632.7354283165803,585.5038823515957,192.64905784738545,0.023823089770318745,16.543211981259798,15.774611738915201,4.851354706442842,4.4175026387221275,5.3713022922537865,3.957907776991027,15.073712909646973,13.94851155013221,4.589495799265593
4,1,1,218,1,703,275,0.9965499639511108,0,108899,1348.2640614509583,482.6769104003906,267.14471435546875,514.2599487304688,280.40704345703125,0.8382648770960337,475.4145798706446,126.09316277774205,372.3634154721896,0.023823089770318745,61.804495576081884,32.11981577004073,11.498855366528604,6.364212511756491,12.251260923885471,6.680162168506525,11.325844214376737,3.003928736277563,8.870847073976469
4,2,3,363,837,429,890,0.921605110168457,2,2500,197.1959581375122,62.224334716796875,50.96076965332031,66.28321075439453,50.129520416259766,0.6542331987227518,393.3367333333333,865.3281333333332,56.41895835477563,0.023823089770318745,1.418849015511664,4.697817013053971,1.482375911856613,1.2140429902155851,1.5790708800668978,1.1942400650195828,9.370496308163926,20.614789801182344,1.3440739096336947
4,3,7,619,849,693,895,0.9036194086074829,2,2509,198.1248904466629,71.0,43.0,74.46357727050781,43.48155975341797,0.8118035966181311,656.7326824732681,872.1989108056054,56.52042124525014,0.023823089770318745,1.423956871967506,4.719947050845417,1.691439373692631,1.024392860123706,1.773952485934374,1.0358651013591549,15.645401649662903,20.77847294969617,1.3464910691818248
4,4,2,494,861,542,912,0.8886011242866516,2,1789,161.39696860313416,47.0,45.0,49.58783721923828,46.357337951660156,0.35503504734042507,517.3671511086268,887.366964784796,47.72657064498984,0.023823089770318745,1.0153283555001469,3.844974471689781,1.119685219204981,1.0720390396643436,1.1813354975898667,1.104375023535404,12.325284085074879,21.139822861283466,1.1369943769050523
4,5,6,596,776,708,857,0.8528002500534058,0,6680,328.45079135894775,110.0,80.0,113.66389465332031,80.79850769042969,0.7033389446694137,645.3680139720558,818.6108283433133,92.22385894567027,0.023823089770318745,3.791164569447166,7.824712687676445,2.620539874735062,1.9058471816254996,2.7078251659701027,1.924870102016896,15.374660131748607,19.501839250577742,2.1970572706279166
4,6,5,284,620,608,890,0.8218759298324585,0,59311,959.3351291418076,323.252197265625,235.96315002441406,321.3350524902344,239.197021484375,0.6677505821987857,440.19285467405143,732.9453029064065,274.80376751017667,0.023823089770318745,33.66134158360492,22.854326901365607,7.700866113911768,5.621371305518806,7.6551938018249395,5.6984121156151275,10.4867538931528,17.461021747872785,6.54667482261674
4,7,9,434,869,461,894,0.6280335783958435,2,452,83.11269783973694,26.0,22.0,28.062755584716797,20.914562225341797,0.66675354125079,447.2182890855457,882.773598820059,23.98967015655475,0.023823089770318745,0.25652790200450887,1.9800012616894298,0.6194003340282874,0.5241079749470123,0.668541545497222,0.49824949340123503,10.654121447813315,21.03039469155761,0.5715080656999404
5,0,1,214,3,707,274,0.9977145195007324,0,107266,1348.1635562181473,488.4279479980469,261.9855651855469,517.298095703125,275.6172180175781,0.8462402302173676,474.1187727140657,125.20980144468838,369.5609733258667,0.023823089770318745,60.87770339914966,32.117421424857085,11.635862851490046,6.241305637942976,12.323638971950484,6.566053727078277,11.294974084160536,2.982884339940597,8.804084243148495
5,1,0,532,490,734,687,0.995945155620575,0,29169,662.9848430156708,201.62782287597656,187.4104766845703,225.9122772216797,165.67080688476562,0.6798606569783109,634.1974813443495,583.7417920852046,192.71513765239087,0.023823089770318745,16.554562773383893,15.794347431523006,4.803397724568317,4.464696609954746,5.38192846046921,3.9467905047369123,15.108543530176487,13.906533115532568,4.591070024392241
5,2,9,429,860,468,895,0.9645436406135559,2,948,117.84061968326569,37.0,31.0,38.6404914855957,31.640445709228516,0.5740193999456193,447.76454050254785,878.4368300825864,34.74235294865525,0.023823089770318745,0.538027546682023,2.8073276613044285,0.8814543215017936,0.7385157828798811,0.9205358974305835,0.7537731785038475,10.66713484435772,20.92707946061169,0.8276701931279122
5,3,3,364,830,425,889,0.9595522284507751,2,2418,195.78174459934235,56.62044906616211,52.73619842529297,60.646671295166016,53.589752197265625,0.46816926526103225,391.1535386947832,862.9697470884156,55.485973174935154,0.023823089770318745,1.3723107678028814,4.66412607697975,1.3488740409389401,1.2563391892310964,1.444791094535753,1.2766734773645951,9.318485866303668,20.558605753956588,1.321847319939978
5,4,7,616,848,696,896,0.9468086361885071,2,2834,210.61017167568207,77.0,45.0,80.17444610595703,45.29641342163086,0.8251092549598976,655.7619803610278,871.6436761333568,60.06963350795018,0.023823089770318745,1.6084072439840222,5.0173850263720166,1.8343779123145434,1.0720390396643436,1.9100030268677965,1.0791005232169828,15.622276526102763,20.7652455442556,1.431044271530044
5,5,2,498,859,544,914,0.9325071573257446,2,1719,158.71067690849304,51.0,43.0,52.17995834350586,42.607269287109375,0.5772821893382334,520.631471785922,888.2413224743067,46.783531048861036,0.023823089770318745,0.9756005830658202,3.780978703499084,1.214977578286256,1.024392860123706,1.2430878318288328,1.0150368010949513,12.403050289609192,21.16065276301205,1.1145282599495108
5,6,5,284,620,605,889,0.8014769554138184,0,59407,982.8498479127884,319.6056823730469,242.0914306640625,322.14501953125,243.7176055908203,0.6539401928305835,439.9858267053823,731.9107884806913,275.0260744621895,0.023823089770318745,33.71582538580057,23.414520157570482,7.6139948622770754,5.767365885334857,7.674489719354054,5.80610639659725,10.48182184727023,17.436376417840282,6.5519708610911085
5,7,6,590,772,707,859,0.7962309718132019,0,6837,335.66399443149567,118.45618438720703,80.16841125488281,117.74949645996094,80.31239318847656,0.731294857113846,643.9028641072516,815.7859354052407,93.30133314885863,0.023823089770318745,3.880268287621299,7.996553472005292,2.821992314505863,1.9098592580689049,2.8051568245754788,1.9132893525982129,15.339755734992407,19.434541572522498,2.2227260352956755
6,0,1,203,0,707,271,0.9973201155662537,0,108272,1361.5777697563171,498.0,261.0,521.904052734375,276.21441650390625,0.8484698799982253,472.8636581941776,122.35298445889364,371.2899028893266,0.023823089770318745,61.44864824299155,32.43698943817513,11.863898705618736,6.217826430053193,12.433367099784183,6.58028084022877,11.265073378281212,2.9148261324306377,8.845272687345357
6,1,0,535,488,738,684,0.9964700937271118,0,29037,659.3279888629913,198.33154296875,190.393310546875,226.6848602294922,164.13107299804688,0.6897479515320946,635.301747196106,582.153568435674,192.2785912692178,0.023823089770318745,16.479647545364877,15.70722986676676,4.724870152430361,4.535756928826378,5.40033377481935,3.9101092861312097,15.134850554693179,13.868696720954457,4.580670140717002
6,2,3,363,829,425,887,0.9698076248168945,2,2196,188.02438521385193,53.59027099609375,52.1404914855957,55.890594482421875,53.54774856567383,0.2864955554907631,387.91317547055246,860.3998937462052,52.877538144645285,0.023823089770318745,1.2463169752254457,4.479321807958587,1.2766858367556504,1.2421476093298867,1.3314866496712179,1.2756728210785044,9.24129040232438,20.497383907088555,1.2597063380533384
6,3,9,420,853,477,895,0.9689539074897766,2,1758,161.29646337032318,54.0,40.0,54.51077651977539,41.306636810302734,0.6525216233881999,446.82589328025773,873.1191356269547,47.311257853120075,0.023823089770318745,0.9977346277078022,3.8425801265061383,1.2864468475972122,0.9529235908127498,1.2986151224803923,0.9840517168417948,10.644773367318443,20.80039554822405,1.1271003429815774
6,4,7,612,842,697,895,0.9215673208236694,2,3343,228.5096664428711,83.5831298828125,49.552852630615234,86.32921600341797,49.752281188964844,0.8172320619164591,655.2030112673248,869.3453484893807,65.24139635269657,0.023823089770318745,1.897284903542197,5.443806297054111,1.9912084064824536,1.1805020565945221,2.056628662650664,1.18525306104285,15.608960155204642,20.710492278471552,1.5542516420512362
6,5,2,498,861,542,907,0.916596531867981,2,1534,148.56854152679443,43.0,43.0,46.98875045776367,42.12043380737305,0.4432581677395143,518.8363754889178,884.9197088222511,44.1944505749731,0.023823089770318745,0.8706057559179571,3.539361701838152,1.024392860123706,1.024392860123706,1.11941722035041,1.0034388757578168,12.360285549379293,21.081521662796813,1.052848363397499
6,6,5,287,622,595,860,0.7902008891105652,0,54003,918.1391710042953,306.0,219.0,315.3376770019531,221.90316772460938,0.710497087787274,433.8060218319183,722.278448001827,262.2189068971439,0.023823089770318745,30.64884135387056,21.872911892481362,7.289865469717536,5.217256659699805,7.512317787181306,5.286419085021467,10.334599801006643,17.206904305914023,6.246864558485512
6,7,6,590,771,707,852,0.7091819047927856,1,6361,326.1076455116272,117.78010559082031,73.03968048095703,119.645751953125,74.29424285888672,0.7838487639155493,643.9369071948855,811.9546192946601,89.99487065416767,0.023823089770318745,3.610119435067878,7.768891713810778,2.805886028647733,1.7400308648932372,2.850331489416586,1.7699184170451208,15.340566746525168,19.343267784881668,2.1439558824624605
6,8,10,591,780,706,865,0.5661115646362305,2,6260,322.30865597724915,114.0,70.0,121.44705200195312,70.23822021484375,0.815792728582787,644.0875399361022,814.3387380191693,89.27754224911278,0.023823089770318745,3.5527979348412067,7.678388045096788,2.7158322338163368,1.667616283922312,2.893244022183098,1.6732914254856395,15.344155283841522,19.40006485927875,2.1268669034740384
6,9,4,366,833,482,893,0.5636420249938965,2,4382,314.69343197345734,111.66181945800781,54.01513671875,127.29934692382812,50.71284103393555,0.917222757323504,416.48678455980223,864.8426316790263,74.69495086703975,0.023823089770318745,2.4869585543888446,7.49696988003337,2.6601295488652443,1.2868074510068215,3.032663769469307,1.2081365644593507,9.922002056719572,20.603223651688154,1.7794645198950358
7,0,1,207,3,710,267,0.9979119896888733,0,105843,1355.5361396074295,497.0,254.0,525.7747192382812,269.8036804199219,0.8582962340853233,473.5597682742287,121.47641250210609,367.10147525364675,0.023823089770318745,60.07009453952042,32.293059140779114,11.840075615848416,6.051064801660961,12.525578335377709,6.427557299006189,11.281656871208293,2.8939434800139434,8.745491399784072
7,1,0,539,487,740,681,0.9954134821891785,0,28435,654.256921172142,193.16586303710938,191.85610961914062,223.66053771972656,162.79782104492188,0.6857055344198071,637.3771283548147,581.548926517909,190.274975902099,0.023823089770318745,16.137988702429666,15.586421365936294,4.601807695694152,4.570605322440901,5.328285068174807,3.87834710516546,15.184292546344723,13.854292282268645,4.53293783196094
7,2,7,611,841,699,895,0.9534164667129517,2,3624,239.68123936653137,86.4687271118164,50.74689865112305,90.64836120605469,51.65095138549805,0.8217871105606825,655.1624816041206,868.9426048565122,67.92805098131574,0.023823089770318745,2.056763532885708,5.709947681690132,2.0599522483099966,1.2089479221309716,2.15952404654412,1.2304852515790894,15.607994613399768,20.700897680751297,1.6182560564506732
7,3,3,361,829,425,887,0.9381450414657593,2,2249,198.02438521385193,57.738563537597656,52.50862121582031,59.50596618652344,53.79319381713867,0.42753954788678494,386.8699421965318,858.8389654661331,53.5118280019416,0.023823089770318745,1.2763965743542929,4.717552705661775,1.3755109823654417,1.2509175969401507,1.4176159743310996,1.28152008533785,9.216437362386001,20.46019777254737,1.2748170822641112
7,4,4,362,829,488,898,0.9335377812385559,2,5568,330.1076455116272,125.3144760131836,56.03139877319336,136.826416015625,55.1678466796875,0.9151137008547927,418.81773826628347,865.9810524425287,84.19856165686791,0.023823089770318745,3.160060527347578,7.864184072892052,2.9853780115825277,1.334841042930313,3.2596279916912128,1.3142685638853762,9.97753257611953,20.630344351733466,2.005869892883282
7,5,9,413,849,483,896,0.9053433537483215,2,2387,189.4385987520218,67.0,45.0,68.29208374023438,44.75996398925781,0.7552650311683722,446.25424083769633,872.1847120418848,55.12914649514206,0.023823089770318745,1.3547170400105368,4.513012744032808,1.5961470146113559,1.0720390396643436,1.6269284415457286,1.066320640232323,10.631154839861882,20.778134691273426,1.3133466059148222
7,6,6,587,772,708,850,0.691852331161499,0,6676,330.83556735515594,120.0,75.0,119.49755096435547,74.89510345458984,0.7792203135612593,644.1152050725179,811.6505903791906,92.19624287709314,0.023823089770318745,3.7888944110223477,7.881525420316214,2.858770772438249,1.7867317327739058,2.8468008839570795,1.7842327729560035,15.344814352869863,19.336024876735664,2.1963993705471
7,7,5,285,620,593,884,0.6770157217979431,0,61153,974.7665876150131,306.0,254.0,326.00823974609375,246.24920654296875,0.6553255337682309,443.5341722060062,732.7182554282801,279.03838065611944,0.023823089770318745,34.706749538233915,23.22195192185973,7.289865469717536,6.051064801660961,7.766523561334787,5.866416953342907,10.566354400667699,17.455612775419258,6.647556391735107
7,8,10,590,777,706,864,0.6687947511672974,2,6480,323.9655101299286,115.0,71.0,119.95758056640625,71.86952209472656,0.8006558981832586,644.1723765432099,812.5088734567901,90.83277079272577,0.023823089770318745,3.677656648206233,7.717859430312395,2.7396553235866556,1.691439373692631,2.8577602104637396,1.7121540766125773,15.346176353948458,19.356471831541665,2.1639172526818924
8,0,1,207,3,704,265,0.9977681636810303,0,104520,1356.1219260692596,495.0,251.0,528.83740234375,265.8393859863281,0.8644688269715144,473.8496539737211,120.12071373899732,364.79994135925955,0.023823089770318745,59.31923964051165,32.307014384245534,11.79242943630778,5.979595532350005,12.598540909937329,6.33311555683871,11.288562844250432,2.8616465466788936,8.690661751208655
8,1,0,539,488,745,680,0.9967489242553711,0,28445,654.8427076339722,198.99996948242188,185.99996948242188,227.70472717285156,160.26467895507812,0.710371663715577,637.8445069432238,578.0588035389934,190.30843084317547,0.023823089770318745,16.143664098491712,15.60037660940271,4.740794137270427,4.431093970256283,5.424630156564781,3.8179998337581393,15.195426948413118,13.771146769232487,4.533734832025466
8,2,3,361,829,422,887,0.986021101474762,2,2203,190.02438521385193,53.574405670166016,52.823123931884766,55.76657485961914,54.773433685302734,0.18788463672046216,385.25994855500073,858.1794522620669,52.96174767746589,0.023823089770318745,1.2502897524688783,4.526967987499225,1.2763078756718387,1.2584100233779631,1.3285321190639072,1.3048724277135677,9.178082339334164,20.44448613028219,1.2617124693132402
8,3,9,412,845,486,893,0.9609993100166321,2,2496,197.09545290470123,71.0,46.0,71.2726058959961,45.468963623046875,0.7700707580641823,446.647372988851,870.4800053408103,56.37380511956742,0.023823089770318745,1.4165788570868454,4.695422667870328,1.691439373692631,1.0958621294346622,1.697933688424864,1.0832112021552032,10.640520462390437,20.737523310501665,1.3429982200579091
8,4,7,610,838,701,898,0.9602305889129639,2,4013,252.75230705738068,89.68911743164062,55.47438430786133,94.00321197509766,55.43534469604492,0.8076095595696748,655.3417632158132,868.4991902329638,71.48083864240968,0.023823089770318745,2.277536439699323,6.021340900683148,2.1366718959946343,1.321571237319342,2.2394469575810536,1.3206411931424413,15.612265655329288,20.69033417436903,1.702894435835795
8,5,2,501,864,541,917,0.9287989139556885,2,1566,152.32590091228485,51.0,36.0,53.4328498840332,37.69263458251953,0.7087889220130127,521.2777955101607,890.1833173741886,44.653030435293694,0.023823089770318745,0.8887670233165064,3.62887361177804,1.214977578286256,0.8576312317314748,1.2729355794712884,0.8979550173391836,12.418447717712416,21.206917081845436,1.0637731525767768
8,6,4,364,830,483,892,0.927149772644043,2,4876,337.0365778207779,120.07194519042969,55.7974739074707,138.0525360107422,51.130760192871094,0.9288836107403913,418.09730339382753,863.781674014833,78.79286782525848,0.023823089770318745,2.7673231198539496,8.02925264930541,2.8604847291683986,1.3292682298546925,3.2888379584040726,1.2180926900994082,9.960369591479346,20.57794836201157,1.8770895634619924
8,7,5,285,613,591,888,0.7187554836273193,0,62122,964.180801153183,304.0,253.0,322.33746337890625,250.66281127929688,0.6287086389623221,442.66139746520287,729.9091465181417,281.24044338970486,0.023823089770318745,35.25669541664624,22.969765780690125,7.242219290176898,6.0272417118906425,7.679074326412515,5.971562655187156,10.545562209668274,17.388691121678427,6.700016329917186
8,8,6,583,768,709,850,0.7070885896682739,0,6920,338.04877042770386,105.47163391113281,92.2662353515625,120.44508361816406,76.8530044555664,0.7699741635385016,643.3614884393064,809.5455924855492,93.86595575376265,0.023823089770318745,3.927374074936286,8.053366204645062,2.512660202887112,2.19806680754963,2.8693740394290703,1.830876024263665,15.326858493855482,19.285877322949112,2.236177090298655
8,9,10,585,766,709,853,0.5462510585784912,1,6895,336.634556889534,124.18842315673828,77.02246856689453,119.72286987304688,77.21807861328125,0.764204934641057,643.3130302371112,809.4455562806661,93.69624678154908,0.023823089770318745,3.913185584781169,8.019675268570841,2.9585519532973072,1.8349131830006822,2.8521686765457854,1.8395732186957292,15.325704069754478,19.2834941514599,2.2321340982187823
9,0,0,540,488,744,676,0.9974710941314697,0,28138,655.1858534812927,200.0,185.0,226.34823608398438,159.5023651123047,0.709528376978112,638.4069467149998,576.5235505958727,189.278668395987,0.023823089770318745,15.96942943938688,15.608551403727741,4.764617954063749,4.407271607508968,5.392314347582061,3.7998391626485915,15.208826001586536,13.734572300548377,4.5092027088039925
9,1,1,210,4,709,265,0.9973071813583374,0,103196,1347.8376553058624,494.0,248.0,529.80517578125,262.2955627441406,0.8688478063891515,473.15578930707903,118.81913866170522,362.48203825636637,0.023823089770318745,58.56781720189667,32.1096574581675,11.76860634653746,5.9081262630390485,12.62159626341622,6.248690737609935,11.272032844008566,2.830639006769754,8.63544213750953
9,2,3,360,829,411,887,0.9930495023727417,2,2129,182.46803629398346,54.75694274902344,47.84247970581055,57.704471588134766,49.52144241333008,0.5133309618461644,382.80222274399307,858.0717695859747,52.064642424020946,0.023823089770318745,1.2082918216097331,4.346952408845347,1.3044795626581895,1.1397556888661775,1.374698806792942,1.1797537681684327,9.1195317167077,20.441920796222938,1.2403406503269967
9,3,9,411,843,487,892,0.9731745719909668,2,2661,203.09545290470123,74.0,46.0,74.96537017822266,46.44473648071289,0.7849578118058432,446.0800926795666,869.9277976078652,58.20730562859157,0.023823089770318745,1.5102228921106151,4.83836120649224,1.7629086430035872,1.0958621294346622,1.785906743420974,1.106457126538821,10.627006092657421,20.72436801610785,1.3866778672783164
9,4,7,608,835,702,898,0.963186502456665,2,4344,261.92387998104095,93.2142333984375,56.7176513671875,97.7955093383789,57.6705207824707,0.8076185810157377,655.1072620554725,867.2286799401542,74.37037435921341,0.023823089770318745,2.4653920493530674,6.239836105778531,2.22065105012242,1.3511897000821496,2.329791198102246,1.3738899937018323,15.606679113135247,20.660066693609316,1.7717321046117527
9,5,2,497,861,543,914,0.8751161694526672,2,1895,169.15432798862457,51.0,44.0,54.87895965576172,44.90568923950195,0.5748371060286467,519.4106216477622,886.2208739998241,49.120147976905905,0.023823089770318745,1.0754875537578412,4.0297787407109436,1.214977578286256,1.0482159498940247,1.3073863823809122,1.0697922659506915,12.373965867171705,21.112519437628148,1.17019369478517
9,6,4,369,830,484,893,0.8481709361076355,2,4319,389.1787132024765,119.77592468261719,49.6291618347168,129.82391357421875,49.14125442504883,0.9255921463470485,424.2184666435158,864.0893236099856,74.15606242048702,0.023823089770318745,2.4512035591979506,9.27143942131973,2.853432606036926,1.182319977614135,3.0928067474127157,1.1706965155940114,10.106194613075445,20.585277525934693,1.7666265320566226
9,7,5,283,613,591,877,0.8465750217437744,0,62457,975.2518688440323,307.0,251.0,323.1391906738281,253.1273651123047,0.6215953771126598,443.19504463034866,729.7616832779622,281.99773446877913,0.023823089770318745,35.4468211847248,23.233512820142504,7.313688559487855,5.979595532350005,7.698173947730753,6.030275942394684,10.558275333989219,17.38517809166981,6.718057343276234
